,ae264e3637204a6fb9bb56bc8210ddfd,4d5c57ea9a6940dd891ad53e9dbe8da0,3f207df678b143eea3cee63160fa8bed,9b98b8c7a33c4b65b9aebfe6a799e6d9,0b1e1539f2cc45b7b9fa7c272da2e1d7,2298d6c36e964ae4a3e7e9706d1fb8c2,fafdcd668e3743c1bb461111dcafc2a4,5a8bc65990b245e5a138643cd4eb9837,f19421c1d4aa40978ebb69ca19b0e20d,2906b810c7d4411798c6938adc9daaa5,trans_total,avg_trans,trans_offer_ratio,age,became_member_on,gender,income,member_since_year,member_for_days
ee887999446b4d11b717068d00f22847,,,0.0,,,,1.0,,,,114.23,22.847,0.3847870962094021,58.0,2017-03-04,F,77000.0,2017,571.0
683acb8bd8f5406ea3ee9cdf1d49c96a,,,1.0,0.6666666666666666,,,,1.0,,,86.52000000000001,14.421000000000001,0.37085668053629217,46.0,2015-12-09,F,68000.0,2015,1022.0
99589ef8a7824f78adef69de2275c8fa,,,,,,0.0,,,,1.0,84.63,21.1585,0.23176923076923078,67.0,2017-05-29,M,91000.0,2017,485.0
165faf21d18549ed802e14b605f6db08,,,,,,,,,0.0,,53.440000000000005,3.8181428571428575,0.001,33.0,2016-05-17,M,64000.0,2016,862.0
ee131d9539e44c4aa22d218213089281,,1.0,,,,1.0,,,,1.0,221.09,18.42516666666667,0.39341937672441085,42.0,2016-10-06,F,80000.0,2016,720.0
d85cd80ce9b249c2be34c290999075d0,,,,,,0.0,,1.0,,,35.58,4.4485,0.001,79.0,2014-07-04,M,34000.0,2014,1545.0
5902c7eb48c4438c90b17439f2f6988c,1.0,,0.5,,,,,1.0,,,126.42,21.071,0.15311200759373517,56.0,2015-12-17,F,76000.0,2015,1014.0
a185c577106242908e3b27407d82ea53,,0.0,0.0,,,,1.0,,,,57.15,3.362764705882353,0.2340708661417323,28.0,2017-10-15,M,49000.0,2017,346.0
cd6506a7e0d34ad6b596c010e5690ce8,,,,,,,,0.0,0.0,0.0,0.0,,,45.0,2017-08-26,M,89000.0,2017,396.0
c89d7d9465644288b43bd4d0cce1622e,,,,,,,1.0,,1.0,,198.18,28.312428571428573,0.3875173074982339,53.0,2016-02-13,F,109000.0,2016,956.0
a4b50cb72c8643c59e9204b10309955c,1.0,1.0,,,,,1.0,,,,108.93,18.156000000000002,0.5708154778297989,57.0,2016-03-04,M,66000.0,2016,936.0
1dd1b1640ba24bd0807997b9f924d0a6,0.0,,,,,,,,1.0,,51.28999999999999,3.420333333333333,0.17101364788457793,58.0,2015-01-26,M,47000.0,2015,1339.0
cabe4c65156b43039a30511ec6bfdfae,,1.0,,,,,,,,1.0,209.64999999999998,26.20725,0.2056267588838541,70.0,2017-05-19,F,107000.0,2017,495.0
82402ee635014ca1b864a7c13eee33ed,,,,,1.0,,,0.0,,,47.620000000000005,23.811000000000003,0.6030579588408231,54.0,2016-04-30,M,77000.0,2016,879.0
5ce0eac0d7fa4bf8bf8d190dc85001d6,,1.0,,,1.0,,,,1.0,,324.54,18.031000000000002,0.18812639428113637,28.0,2017-01-31,M,70000.0,2017,603.0
c03e92c14ebd48f9b3d247ed6b732069,,0.0,1.0,,1.0,,1.0,,,,138.18,23.031000000000002,0.43188724851642785,43.0,2015-12-12,M,85000.0,2015,1019.0
5807ddcd40ce4cd588ae5f58e7ed76b7,,0.0,,0.0,,1.0,,,,,126.07000000000001,7.880375000000001,0.030666058538906957,19.0,2013-08-24,M,73000.0,2013,1859.0
bfc014b0cf3f467b903b0b5e982ae6fe,0.5,,,,,,,,,,49.410000000000004,3.801769230769231,0.45940922890103214,51.0,2015-07-23,M,68000.0,2015,1161.0
ccef05445ed64a0ab02bb9ac14da586d,,0.0,1.0,,,,,1.0,,,160.34,14.577363636363636,0.001,35.0,2017-12-07,M,72000.0,2017,293.0
f5333feb73b4486da78c28935cc0a3e8,,,,,,,1.0,,1.0,,160.83,26.806000000000004,0.5699237082633837,61.0,2016-03-16,F,90000.0,2016,924.0
03019e49a5164723ae527bbd6949e0c1,,,1.0,1.0,,,1.0,,,,164.47,20.55975,0.29692022861312095,45.0,2016-05-28,M,84000.0,2016,851.0
def4837ebbf546ffb3a7966edc8fdba8,,,,,,,1.0,,,,77.97999999999999,3.545545454545454,0.31159245960502696,40.0,2015-01-18,F,54000.0,2015,1347.0
ff56a64e9a0e4bf5919723f31bce5965,,1.0,,,1.0,,,,1.0,,217.16,15.51242857142857,0.35815601399889485,19.0,2018-06-09,F,61000.0,2018,109.0
76572f8a2bf44a3f93a2d6cd9693bc86,1.0,,,1.0,,,1.0,,,,144.20000000000002,11.093307692307693,0.44815672676837726,32.0,2017-11-24,M,40000.0,2017,306.0
df6c3795942946069322e7450a2f7514,,,0.6666666666666666,,,,,,,1.0,154.22,12.852666666666666,0.1138906756581507,56.0,2017-12-11,M,64000.0,2017,289.0
e1ecb71d858d40109db63dcb7ddad876,,,,1.0,1.0,,,,,,62.85,15.7135,0.5982951471758154,63.0,2018-04-27,F,63000.0,2018,152.0
dd90730950e5475e948e04232c67bea9,0.0,,,,,1.0,,1.0,0.0,,150.93,7.944684210526317,0.0562574040946134,81.0,2017-10-25,M,40000.0,2017,336.0
3959ea9e1eb04b949624159af55ea993,,,,,,1.0,0.5,,0.0,0.0,25.099999999999998,3.1384999999999996,0.8488087649402392,28.0,2018-07-03,F,73000.0,2018,85.0
a400237df33c4cb7a103a91607f6379b,,,1.0,,,1.0,1.0,,1.0,,212.26999999999998,21.227999999999998,0.2069641023225138,56.0,2014-05-19,M,90000.0,2014,1591.0
21c0a28f6b8c4de08536ecf97aea4286,1.0,,,,,,,,1.0,,232.32999999999998,14.521624999999998,0.2140590108896828,36.0,2016-10-26,M,61000.0,2016,700.0
00d91c5919514448bc4f718e4e3f26ab,0.5,,0.0,,,0.0,0.0,,,,44.599999999999994,22.301,0.5700582959641256,45.0,2018-01-25,M,88000.0,2018,244.0
456f5d7fe4f14732b01a85b3a584ab82,0.0,,,,0.0,,,,,0.0,0.0,,,62.0,2017-08-21,F,51000.0,2017,401.0
ca79af95af5f48d7b907bd96faf98594,1.0,,1.0,,,1.0,,,1.0,,268.73,16.796625000000002,0.17128243962341383,49.0,2017-05-27,F,62000.0,2017,487.0
d832770fefbb42ba8a4ecdbec3dadaeb,1.0,,,,,,,,1.0,,115.29,19.216,0.275698586173996,41.0,2017-08-22,M,81000.0,2017,400.0
88f63e6b5de440cfa91a609403fc6993,,1.0,0.0,,,,,,,,192.13,27.44814285714286,0.11639062093374279,58.0,2016-12-17,F,116000.0,2016,648.0
caec34d1e46a4caa9b37e06aa3227515,,,,,,,1.0,,,,80.23,26.744333333333337,0.2400626947525863,79.0,2018-03-28,F,88000.0,2018,182.0
faf27120886b4938ab09ea2a98122b01,,,,,,,0.0,1.0,0.0,,9.44,2.3609999999999998,0.001,93.0,2017-10-17,M,52000.0,2017,344.0
431a9ec074b44e80886ba3dfed6dfe2f,,1.0,,,,1.0,,,,,126.75,25.351000000000003,0.30648323471400396,68.0,2015-12-23,F,82000.0,2015,1008.0
36db5f33ad944cb095d20ecbdede53f9,,,,,,,,,1.0,,112.16,28.041,0.2822945791726106,50.0,2016-03-28,F,97000.0,2016,912.0
b931aafabb314da6b06091b3d6313b7c,0.0,0.0,,,,,,0.0,,,20.16,4.033,0.001,49.0,2017-08-06,M,50000.0,2017,416.0
71a5dd25d3704dafa598b9cc2ca7028a,1.0,,,,,,,0.0,,,92.69,23.1735,0.22173578595317728,68.0,2016-10-16,F,104000.0,2016,710.0
3045af4e98794a04a5542d3eac939b1f,,0.0,,,,,,,,,0.0,,,58.0,2016-10-20,F,78000.0,2016,706.0
35d9949d3e214b24b3cba6e45ef2552c,,,,,,,1.0,1.0,,,489.73999999999995,32.65033333333333,0.6269443786498959,54.0,2017-04-15,F,53000.0,2017,529.0
eb5db7f1468847288b3caa2600d33eeb,,,,1.0,,,1.0,,,,294.46,29.447,0.19572933505399717,76.0,2017-05-07,F,99000.0,2017,507.0
dd44e6a1f6f540298af26a842d134262,,,,,,1.0,0.0,,,,14.16,1.771,0.5610282485875706,22.0,2018-02-11,M,31000.0,2018,227.0
183c40dad627489f9826f5cd85f5649a,,1.0,1.0,,,1.0,,0.5,,,190.73,21.19322222222222,0.22277947884443977,62.0,2015-03-19,M,75000.0,2015,1287.0
26dc576d0d0746ddb3c3fd18dce6c904,,1.0,,,1.0,,,,,,128.91000000000003,10.743500000000001,0.27917857419905356,43.0,2018-07-13,M,38000.0,2018,75.0
81490637e5c04c5295e735deed02fe33,,,0.0,0.0,,,,,0.0,,47.269999999999996,23.636,0.001,49.0,2018-06-18,F,95000.0,2018,100.0
9ecb1e3ad71745a1a4c83cc86c361d6f,,0.0,,,,,,,,1.0,26.63,26.631,1.001,50.0,2017-12-12,F,75000.0,2017,288.0
1af61b6a58934ebd85f84ffcaedb52a2,,,,,,,1.0,0.5,,,257.46999999999997,18.391714285714286,0.04733549539752205,71.0,2016-02-12,M,66000.0,2016,957.0
c46ed73da4564845b40f2d0ff116bb00,,,,,,,0.5,1.0,,,26.52,3.316,0.4289788838612368,60.0,2018-03-17,M,46000.0,2018,193.0
685a085e74d0496a82def0e0962289ab,,0.0,,,,,1.0,,,,61.78000000000001,3.2525789473684212,0.5932628682421496,79.0,2016-05-11,M,33000.0,2016,868.0
ba0d778f5c5045d499cf42eeaa9f995e,,0.0,1.0,,,,,,0.0,,21.85,1.9873636363636364,0.001,24.0,2014-07-10,M,54000.0,2014,1539.0
e5cf4516ab4c477eaf6db1265f3f658e,,,,,,,,,,,69.72,13.944999999999999,0.001,52.0,2017-05-17,F,53000.0,2017,497.0
07dc543bf5d24eb9893c1a3f199f275f,,,,,,,1.0,,1.0,,158.49999999999997,6.892304347826086,0.17847634069400634,20.0,2016-08-24,F,30000.0,2016,763.0
d499c6d63b884b83b3c06acf4fe8bd7b,,,,1.0,,1.0,,1.0,,1.0,166.74,9.809235294117647,0.439227180040782,25.0,2018-02-01,O,32000.0,2018,237.0
4958530655ba44628943a75680c4c376,0.0,,,,,0.0,,,,,8.8,2.201,0.001,19.0,2018-01-26,M,37000.0,2018,243.0
eb14e3cf1add4b4791304fa21d02a390,0.0,,,,0.5,,,,0.0,,57.730000000000004,6.415444444444446,0.37913961545123853,78.0,2017-09-10,F,30000.0,2017,381.0
097be133b42b4be1963a109e7ab62417,,,1.0,,,,,,1.0,,141.7,28.340999999999998,0.12802893436838392,66.0,2014-03-03,M,82000.0,2014,1668.0
144f2b2e5def415b88d3de6b10461d26,,,,,,,,,,,28.259999999999998,4.711,0.001,46.0,2017-10-04,M,65000.0,2017,357.0
b520db478ee1410f900df7ca10e89bd6,,,,,,1.0,,0.5,,,102.80999999999999,14.688142857142855,0.11986003307071298,46.0,2016-09-29,M,55000.0,2016,727.0
2851967ed02f4f49a2c8f7ce6b84a8a1,,,1.0,,,1.0,,,1.0,,184.21,30.70266666666667,0.3305152271863634,64.0,2017-06-11,F,111000.0,2017,472.0
396722966f6e42479c777091550e49df,,0.0,,,1.0,1.0,,,,,125.67000000000002,8.977428571428572,0.3236704861940001,31.0,2015-11-04,F,38000.0,2015,1057.0
3e84b6633c9d4f41b7168799859a3398,0.0,,,,,,,,1.0,,152.39999999999998,8.965705882352939,0.6686509186351707,69.0,2014-12-01,M,39000.0,2014,1395.0
66cc4672d6b6417aadd7ce75c6ce7b63,,,0.0,1.0,,,1.0,0.0,,1.0,155.14,31.029,0.5207241201495424,46.0,2017-08-19,F,100000.0,2017,403.0
4c145c0fd7cd47b2bb246e3ef9ee7f64,,,,,,,,,1.0,,35.91,35.910999999999994,1.001,72.0,2016-06-21,M,71000.0,2016,827.0
3157f795b27c49218a5869d850a62807,,,,,,0.0,,1.0,0.0,,4.54,4.541,0.001,70.0,2017-11-08,M,47000.0,2017,322.0
06546973bb7942f9bac814496d70678c,,,,,,1.0,,,1.0,1.0,183.68,15.307666666666666,0.39510932055749126,45.0,2017-01-27,F,62000.0,2017,607.0
3f4c69d24e2948b996d6417f98514c98,,,,0.0,,,,1.0,,,9.09,1.819,0.001,60.0,2018-02-10,M,49000.0,2018,228.0
a544aceab61c444992a5b27958d39528,,0.0,0.5,,,,,,1.0,,100.47999999999999,16.747666666666667,0.1660079617834395,54.0,2017-11-25,F,62000.0,2017,305.0
18f2c2bbef9f448388485fe6388cf18e,,,,,1.0,,1.0,1.0,,,114.10000000000002,16.301000000000005,0.23544347063978963,60.0,2018-01-09,M,64000.0,2018,260.0
ee5fd363f45e40b8a143c5ff2558e41a,,1.0,,,,1.0,,,1.0,,182.58,16.59918181818182,0.2490008763281849,75.0,2016-10-03,F,58000.0,2016,723.0
d655397f93744375b4674b0af19ee281,,0.0,,,,,,1.0,,,74.38,14.876999999999999,0.001,23.0,2017-03-21,M,56000.0,2017,554.0
9450feebfb534f2dae72bc53b227472c,,,,,0.0,,1.0,0.0,,,14.93,7.466,0.7659028801071668,68.0,2018-07-24,F,54000.0,2018,64.0
5af71c1246834a02b6d671e3b93f8695,1.0,,0.0,,,1.0,,,,,168.85999999999999,15.35190909090909,0.2924840696434917,19.0,2016-09-09,F,60000.0,2016,747.0
6d1db7102dbd4acbacc4f40b25cee1d8,,0.0,,,,0.0,,,,,19.33,19.331,0.001,68.0,2018-01-28,M,79000.0,2018,241.0
95765fd88ae6450e804c6faeb77b45be,0.0,,,,,,,1.0,1.0,,53.519999999999996,3.5689999999999995,0.10824962630792229,33.0,2017-01-26,M,63000.0,2017,608.0
8e8a1561333e474ab3bfe339f06be078,,,0.0,,,,,0.0,0.5,1.0,67.08,22.361,0.34119081693500297,55.0,2018-05-12,M,92000.0,2018,137.0
66d1029a42db4fe0a4367a7b940fd25f,,,1.0,0.0,,,0.0,,0.0,,45.86,22.931,0.001,75.0,2017-10-05,F,82000.0,2017,356.0
69745775e68245c59f9d7b04f60ec04d,,,,,,,,,0.0,,12.71,2.1193333333333335,0.001,20.0,2015-08-22,M,58000.0,2015,1131.0
62dbec024c124381a31d36ee1b09c74b,0.5,0.0,,,,,1.0,,,,35.58,5.083857142857143,0.7278128161888702,49.0,2018-03-31,M,61000.0,2018,179.0
a3eb2210163d428193f42baa491273ba,,0.0,,,,0.0,,,,0.0,5.63,1.8776666666666666,0.001,72.0,2017-11-01,M,71000.0,2017,329.0
a906be760afd4edb815302cab24a60d6,1.0,,,,1.0,,,,1.0,,187.44,17.041,0.28253008962868115,35.0,2018-05-31,F,65000.0,2018,118.0
db497e6b889245068664ca614733fca5,,1.0,1.0,1.0,,1.0,1.0,,,1.0,392.23,28.017428571428574,0.3813635621956505,53.0,2016-04-25,M,97000.0,2016,884.0
cc8fcfa712614a56a2932b2d6f70d319,,,0.0,,,,,0.0,1.0,,55.05,18.351,0.26421525885558583,72.0,2015-08-17,F,75000.0,2015,1136.0
db88c27ccf9b42abbab82f341093ed56,,0.0,,,,,1.0,,,,102.04999999999998,6.804333333333332,0.14720284174424303,60.0,2017-08-03,F,35000.0,2017,419.0
e511404aea544e9d922cf34fef1e134f,,,,,,0.0,,0.0,,,10.08,3.3609999999999998,0.001,38.0,2017-09-12,M,73000.0,2017,379.0
ffa81afacde642a3a51a7cd99f8d2cd7,,,,,,,,,1.0,,275.36,27.537000000000003,0.12047995351539802,76.0,2016-09-06,M,115000.0,2016,750.0
d1c534d5e28647a79c5e6515ab9c7af4,0.0,,,,,1.0,,,0.0,,40.779999999999994,4.532111111111111,0.2986949485041688,22.0,2018-01-02,M,72000.0,2018,267.0
783ff751a56c454ba0b2777a4f4e8c4f,,,1.0,,,,1.0,,,,137.95000000000002,22.992666666666672,0.08110148604566872,55.0,2017-07-01,F,75000.0,2017,452.0
7da25b87262f4c75bac253cf5e5d9039,,,,,,,1.0,0.0,,,118.68,29.671000000000003,0.3049265251095382,69.0,2017-04-06,F,109000.0,2017,538.0
9a4139ff6d45459c9ea4212bb2ce3084,1.0,1.0,,,,,,,,,195.46,21.71877777777778,0.2621787578021078,58.0,2016-12-30,M,95000.0,2016,635.0
e47c87c0fb5b4893ba3b55991321dcaf,0.0,0.0,,,,,,,,,8.379999999999999,1.6769999999999996,0.001,55.0,2018-07-09,M,43000.0,2018,79.0
436320ed13aa4d0b9bab3363e5e3c1ee,,,,,,,0.0,1.0,0.0,,14.43,2.0624285714285713,0.001,35.0,2017-10-22,M,40000.0,2017,339.0
9ee6d43d9b3943e1aa01a848121d42d4,,,,,0.0,,1.0,,,,20.95,2.61975,0.6415727923627685,31.0,2018-07-14,M,43000.0,2018,74.0
1a70d2330cbe4f6cb1eb1a8cc6e8b214,0.0,,,,,,,1.0,,,71.53,3.4071904761904763,0.001,66.0,2016-03-28,M,35000.0,2016,912.0
9bfeb65da0cf4bca95da96ef8684ace4,,1.0,,,,,1.0,,1.0,1.0,306.97,19.186625000000003,0.43162840016939763,68.0,2016-08-08,F,69000.0,2016,779.0
ad272b2a69e44f9d8aa5959cc743b69d,,,0.0,1.0,,,,0.0,0.0,0.0,71.32,35.660999999999994,0.5063280987100393,42.0,2018-03-24,F,96000.0,2018,186.0
d1964a77dd594a59948acdfef291f2a3,,1.0,,,1.0,1.0,1.0,0.0,,,507.18,50.719,0.8759753539177413,23.0,2017-10-13,M,48000.0,2017,348.0
0225045e245f4b7289cc55c0b5870ae2,,,0.0,,,,1.0,,,,59.09,14.7735,0.18377204264680996,42.0,2017-09-12,F,50000.0,2017,379.0
c2ad626e0bd7413299e7a7b8f10e121f,,,,1.0,,,,,,1.0,153.6,25.601,0.26740625,74.0,2015-12-11,F,79000.0,2015,1020.0
892a5522371f4e199fc5b9cc514c1ff9,,,1.0,,,,1.0,,1.0,,173.11,11.541666666666668,0.1797302871006874,54.0,2016-06-12,F,48000.0,2016,836.0
b351d64b3bcb4b3798e509db5d94666c,,,,,,,,,1.0,,64.36999999999999,21.457666666666665,0.17344057790896383,68.0,2018-06-21,M,80000.0,2018,97.0
5f09a6df644648f8bd5a7160b9b44487,,,,,,,0.5,,0.5,,65.27,32.635999999999996,1.001,70.0,2017-12-17,M,111000.0,2017,283.0
277bbd0786eb43818805598ba5640253,1.0,,,,,,,,,,93.5,18.701,0.14559893048128342,77.0,2017-02-08,F,71000.0,2017,595.0
15da75aeaaa14963b2caaf00d3f69457,,0.0,,,,,,,,,21.09,2.11,0.001,51.0,2016-04-15,M,48000.0,2016,894.0
abb7d3c2fc1245e485bd35e77d751148,,,,,,,1.0,,1.0,,151.62,21.661,0.5414959767840655,52.0,2015-11-08,M,73000.0,2015,1053.0
9ad81fe319ba406c96f2469926aac077,,,,,,,,,,,52.71,8.786,0.001,39.0,2016-12-13,F,32000.0,2016,652.0
abe02169c49f4e1bba9dae55d654ce1a,,,,,,1.0,1.0,,1.0,,128.0,10.667666666666666,0.3775625,45.0,2016-11-18,M,45000.0,2016,677.0
a8eeba0c07d04ce481e01e28722acfa2,,,,,,,,1.0,1.0,,106.09,17.68266666666667,0.19065029691771138,57.0,2016-05-27,F,64000.0,2016,852.0
f33a320300b54cc7977f7ffffd1c9abb,,1.0,,,1.0,,,0.0,1.0,,102.15,25.538500000000003,0.5113279490944689,47.0,2018-03-26,F,79000.0,2018,184.0
1ae03282faed4ef5b54c17dabaa4e03e,,,,,,0.0,,,,,9.1,2.276,0.001,70.0,2017-08-30,M,41000.0,2017,392.0
c72b15cf7f9a42a8ac927c377b759866,0.0,,,,,,,1.0,,,7.29,1.8235,0.001,56.0,2018-02-19,M,52000.0,2018,219.0
a207f16edd394f6f8d71531dd444f5f6,,,1.0,,,,1.0,,,,116.58,9.716,0.11860164693772518,45.0,2016-06-23,M,32000.0,2016,825.0
99529ff084d04e7c96ddfb73cc28777b,,0.0,,,,,1.0,,,,109.39,9.945545454545455,0.23785894505896338,57.0,2016-08-27,F,32000.0,2016,760.0
867ec930f3d34fd3a907b5ef074b2c39,,,,,,0.0,,0.0,0.0,,10.14,1.691,0.001,41.0,2017-08-01,F,68000.0,2017,421.0
546aa883983743f88d20c6c2d3f8f990,1.0,,,,,1.0,1.0,0.0,,0.5,182.35999999999999,16.57918181818182,0.44512151787672743,47.0,2017-05-07,M,77000.0,2017,507.0
b852a70398944c528bf648b76165190b,1.0,,,,,1.0,,,,,197.47,11.616882352941175,0.25511454904542463,23.0,2016-04-03,F,54000.0,2016,906.0
a69eb8104d3547e381fe5f982db98189,,1.0,,,,,,0.0,0.0,,180.13,22.51725,0.26708560484094823,80.0,2017-09-30,F,79000.0,2017,361.0
22bf244c38734ce38a6e8d99499bc504,,,,,,,,0.0,1.0,,85.75,21.4385,0.32263265306122446,85.0,2017-12-09,F,77000.0,2017,291.0
b551e33de83147b694ff2ebf4d52d226,0.0,,0.0,,1.0,0.0,,0.0,,,92.57000000000001,23.143500000000003,0.30282564545749163,56.0,2018-01-30,F,77000.0,2018,239.0
7a15a54a09f9428b95690ad0ccddd751,,1.0,,,,,,0.0,,,229.50999999999996,17.655615384615384,0.06870946799703717,50.0,2017-10-28,M,67000.0,2017,333.0
5903d05c8a724ebba7dacad6d6f8cd89,1.0,,,,,,1.0,,,,225.01999999999998,25.00322222222222,0.26182126033241493,71.0,2017-02-27,M,88000.0,2017,576.0
63f1bfb1a79949bf9bc0d0b8b184fe4e,1.0,1.0,,,,1.0,1.0,,,,127.89,15.98725,0.378824693095629,55.0,2017-03-27,M,64000.0,2017,548.0
173b015909cc4dd5b74baaf3320a1646,,,,1.0,,,1.0,,1.0,,561.0899999999999,28.0555,0.07578301163806164,61.0,2017-05-05,M,39000.0,2017,509.0
73dba771a9354118b7bcd1832c55545f,,0.5,,,,1.0,,,,1.0,148.84999999999997,16.539888888888886,0.4034857238831039,46.0,2017-04-25,M,81000.0,2017,519.0
0a34323c7f254960979fb7c6cafa6b3c,,1.0,1.0,,1.0,,1.0,,,0.0,178.54,17.855,0.2637982524924387,68.0,2015-02-10,M,70000.0,2015,1324.0
99ffa82129904cd6adabcdfe02072904,,0.5,,,,,,0.0,0.0,,26.79,26.791,1.001,73.0,2018-02-13,F,94000.0,2018,225.0
6155e0b447074e4a98c4b78e26686246,,,,1.0,,,1.0,,,,219.92999999999998,24.437666666666665,0.245941572318465,84.0,2016-10-06,F,97000.0,2016,720.0
5443eb16574045d7a7c3b4b2d990944d,,,0.0,0.5,,1.0,,,,,61.209999999999994,20.404333333333334,0.25014229701029245,54.0,2018-05-06,M,78000.0,2018,143.0
d396390832de4547b5d8f49338e3161d,,,,,,1.0,,1.0,1.0,1.0,154.45999999999998,12.872666666666664,0.2118636540204584,72.0,2017-07-01,M,50000.0,2017,452.0
5efdbcebe71146e18c5a228906e0a231,,,,,,,,0.0,,,11.98,3.9943333333333335,0.001,32.0,2018-02-03,F,74000.0,2018,235.0
d17e1e62ec1d44239803e0aebe2c0949,,,,,,1.0,1.0,,,,163.61,11.687428571428573,0.25746354134832833,46.0,2016-04-06,M,41000.0,2016,903.0
168137b38a0541e19ad0f6bf8c550602,0.0,,,0.3333333333333333,,,,,,0.0,12.54,12.540999999999999,1.001,61.0,2018-02-24,F,52000.0,2018,214.0
9276c945535641e298e84ef79f821851,1.0,,,,,1.0,,,,,149.19,10.657428571428571,0.22976868422816546,55.0,2016-07-07,M,44000.0,2016,811.0
1d1798e8389c4012aaaa7cbebd529bc4,1.0,,,,,,1.0,,0.0,,161.05,26.84266666666667,0.38938869916175095,71.0,2017-05-29,F,95000.0,2017,485.0
9bc8c50983254bb3a5c309769d7cc49a,0.0,,,,,,1.0,,,,12.43,2.0726666666666667,0.8642341110217217,26.0,2017-11-12,M,32000.0,2017,318.0
6f6778a3d3ac40b1bc13893c226a3f97,,1.0,,,,,,,,,262.21999999999997,18.730999999999998,0.1869125924795973,21.0,2016-02-13,M,73000.0,2016,956.0
9bd28ae809bb435b83f5bd94ed9aee4c,1.0,0.0,,,,,,,,0.0,36.97,3.081833333333333,0.5703805788477144,24.0,2013-10-13,F,42000.0,2013,1809.0
2317e6d093a94ffd88614160e828c3e3,,,,,,,,,0.0,,13.27,2.2126666666666663,0.001,19.0,2018-02-08,M,45000.0,2018,230.0
ceb2e8c354b146c0b3c73ed2ead33163,,,,1.0,,,,0.0,0.0,,58.63,19.544333333333334,0.31636755926999827,44.0,2018-05-31,M,71000.0,2018,118.0
00fac72fd6ad448e8019b175267023df,1.0,,,,1.0,,,,,,186.23000000000002,18.624000000000002,0.27249224077753315,57.0,2017-04-15,M,80000.0,2017,529.0
7f59f46597664378baf74b05de3a0e9e,,0.0,,,,1.0,1.0,,0.0,,70.22999999999999,3.193272727272727,0.35725800939769337,30.0,2013-11-07,M,32000.0,2013,1784.0
79b174cbc5004c84a5ade3eab1aa409a,,,,,,1.0,,1.0,1.0,1.0,81.25,4.51488888888889,0.3106615384615385,41.0,2015-08-16,M,60000.0,2015,1137.0
28e8bc827dff4f0c92164efa3dd48804,1.0,,,,,,,,1.0,,163.28,32.657,0.435407153356198,65.0,2016-05-24,F,116000.0,2016,855.0
7a9b77c89125493fac8428c5935fbe9f,1.0,,,1.0,,,,,1.0,,70.08,14.017,0.6695216894977168,52.0,2016-10-03,F,66000.0,2016,723.0
a93d5f9848424627b8c88926f437035f,,1.0,,1.0,,,,,,,138.49,27.699,0.606747707415698,63.0,2013-10-05,F,100000.0,2013,1817.0
4a3579f62ba94e8eb1cc6657d51a5deb,,,1.0,,,,,,,1.0,155.88,25.981,0.1983312804721581,64.0,2015-12-24,M,89000.0,2015,1007.0
88bdb42252694d1e8f404c78d332d582,,,,1.0,,,,0.5,,,108.0,18.001,0.20822222222222223,73.0,2015-12-20,M,80000.0,2015,1011.0
0a16939f97dd42e39272e5ea36163a64,0.0,1.0,1.0,,,,,0.0,,,30.79,10.264333333333333,0.4137963624553427,73.0,2018-04-26,F,56000.0,2018,153.0
0f6cf9619c4341e89a099e951300a2ea,,,,,,,,1.0,,1.0,84.03,14.006,0.12345626561942162,62.0,2016-12-23,F,56000.0,2016,642.0
0a56a31dc8614353abf47c5a027e657b,,,,0.0,,,,1.0,,1.0,40.239999999999995,3.6591818181818176,0.33375347912524855,52.0,2015-07-18,M,71000.0,2015,1166.0
22bf8639f8ec4434964afdd5a74209ab,,,,1.0,,,,0.0,,,54.95,27.476000000000003,0.503820746132848,64.0,2018-01-18,F,112000.0,2018,251.0
d4d71938f85e4ee49b5c6d785e7aebe1,,,0.0,,,,,0.0,,,69.87,17.468500000000002,0.001,73.0,2017-10-14,M,63000.0,2017,347.0
2defab656c8242e09e7ded6bcba9854f,,1.0,,,,,,,1.0,,161.03,26.839333333333336,0.19512531826367757,82.0,2017-09-14,F,88000.0,2017,377.0
85da22ce7b74421090ebe459efef9958,,,,,,,1.0,,0.6666666666666666,,823.3200000000002,91.48100000000002,0.8012963610746731,80.0,2016-02-07,F,95000.0,2016,962.0
f8d5bbfd39f541888eddc357a8e4e6e2,,,,,,,1.0,,,,332.76000000000005,25.59792307692308,0.03913559322033898,49.0,2016-04-18,M,32000.0,2016,891.0
5acab800ef7f495a91fde113f8924f6f,,,1.0,,,,1.0,,,1.0,124.1,15.513499999999999,0.4019669621273167,43.0,2017-12-08,F,68000.0,2017,292.0
feed77a618d24d6dbd22913fc6601803,1.0,,,,1.0,,1.0,1.0,,,271.64,13.582999999999998,0.1835577970843764,42.0,2017-11-30,M,48000.0,2017,300.0
46d35f0ae7b8436cb23ae3b2af0296f4,,,0.0,,0.0,,,,,0.0,0.0,,,54.0,2018-03-17,M,83000.0,2018,193.0
198ef6216d2a4db2b1661c351d91cbc1,,,,,,0.0,,0.0,,,7.960000000000001,1.991,0.001,33.0,2018-03-17,M,37000.0,2018,193.0
d29e810a0e4242819eb95cd926d641ce,,,0.0,1.0,,,,,,,62.78,7.8485000000000005,0.0968904109589041,33.0,2018-03-10,M,39000.0,2018,200.0
